Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
aec06642-4d62-3259-2fe9-7cde79c0a003,1951-04-27,,999-19-8674,S99924948,X27709171X,Mrs.,Earlie274,Germaine912,Thiel172,,Wolf938,D,white,nonhispanic,F,Lynn  Massachusetts  US,890 Bode Tunnel,Worcester,Massachusetts,Worcester County,25027,01608,42.26496873851618,-71.82373761081502,601032.15,128497.84,48048
1eb762c4-0d90-6800-44b5-dccd2991384a,2025-11-08,,999-84-9670,,,,Burton124,Eldon28,Zieme486,,,,white,nonhispanic,M,Waltham  Massachusetts  US,850 Runolfsdottir Skyway,Boston,Massachusetts,Suffolk County,25025,02130,42.39780383943296,-71.1471494201102,2947.33,0.00,90848
25a89f14-e324-2af4-d681-83d45839bd06,1961-09-07,,999-50-2963,S99943628,X15869884X,Mrs.,Jann271,Taryn906,Walter473,,Hoeger474,M,white,nonhispanic,F,Newton  Massachusetts  US,334 Medhurst Divide Apt 32,Westborough,Massachusetts,Worcester County,25027,01581,42.27003626533463,-71.60565869535,601905.39,133184.49,89499
b562cda6-9372-ac9c-9c54-1caeaf031eca,2013-05-27,,999-37-3312,,,,Bryce11,Branden904,Hettinger594,,,,white,nonhispanic,M,Southampton  Massachusetts  US,473 Thompson Parade,Beverly,Massachusetts,Essex County,25009,01915,42.593862472984554,-70.87140256746785,20730.69,16276.14,36712
60db1fef-e06d-62f0-16dd-7e5c697216c4,1965-08-04,,999-57-4983,S99929221,X14365523X,Mrs.,Gussie514,,Walter473,,Huels583,M,white,nonhispanic,F,Kingston  Massachusetts  US,1034 Schoen Gardens,Westfield,Massachusetts,Hampden County,25013,01086,42.1085200864139,-72.77621386692896,284090.51,878976.92,454697
e3903e85-d22e-1c59-bc2d-6092d2c281de,1955-12-04,2021-09-05,999-86-2739,S99911121,X89905505X,Mrs.,Natisha940,Starr864,Abbott774,,Rolfson709,D,white,nonhispanic,F,Boxford  Massachusetts  US,345 Conn Fort Apt 60,Burlington,Massachusetts,Middlesex County,25017,01803,42.521316066743644,-71.2150237625514,1424061.08,1137126.91,55383
bc125d91-f368-a9b6-aa15-0a0c16052100,1973-06-23,,999-76-7021,S99943792,X6908905X,Mr.,Jordon466,Cody889,Wehner319,,,M,white,nonhispanic,M,Chicopee  Massachusetts  US,693 Anderson Gateway Unit 70,Westport,Massachusetts,Bristol County,,00000,41.5631256155168,-71.10146514473746,117498.43,62271.11,78784
1a69de34-5743-cf04-cb01-489988853d07,1988-01-11,,999-41-7814,S99994317,X40361889X,Mrs.,Elfrieda676,Nicole384,Watsica258,,Bauch723,M,white,nonhispanic,F,Pittsfield  Massachusetts  US,313 Cummings Ranch Apt 20,Somerville,Massachusetts,Middlesex County,25017,02138,42.41920032795515,-71.07416813289316,219491.34,391614.47,84975
b201e53b-bcbd-0d64-b505-a365ed744c80,1930-03-10,,999-74-7060,S99961388,X50832862X,Mr.,Bennie663,Val761,Simonis280,,,M,white,nonhispanic,M,Chelsea  Massachusetts  US,811 Nikolaus Green,Boston,Massachusetts,Suffolk County,25025,02203,42.28068780910099,-71.13877156148763,32384.93,636362.17,20174
d142ddf7-a2da-6848-5cec-9297abb8d3ea,1982-07-01,,999-63-3955,S99924029,X31355166X,Mrs.,Ruthann382,Britany225,Schultz619,,Thiel172,M,black,nonhispanic,F,Hingham  Massachusetts  US,878 Ritchie Lock Apt 82,Boston,Massachusetts,Suffolk County,25025,02126,42.36132129816977,-71.08346978864188,142819.63,1582419.84,777453
ad4d00e6-7899-f33a-c553-3fdb7ded3aaa,1963-02-23,,999-60-9591,S99934664,X71035861X,Mr.,Ivory697,,Schulist381,,,S,white,nonhispanic,M,Fall River  Massachusetts  US,505 Turcotte Flat,Concord,Massachusetts,Middlesex County,,00000,42.454204846974804,-71.36207385006347,189735.00,171905.31,165355
002706a0-e7c3-ce69-90b8-696cf2676d4c,1983-03-16,,999-90-7967,S99997303,X56576793X,Mrs.,Leslie90,Thersa321,Kunze215,,Bartoletti50,M,white,nonhispanic,F,Milton  Massachusetts  US,893 Schiller Mews Suite 51,Medford,Massachusetts,Middlesex County,25017,02145,42.34479715462527,-71.05604720731833,173784.85,376773.30,68546
fd005671-a99e-692a-7b83-e4d470d25ac1,1955-12-04,,999-79-2501,S99971161,X82059942X,Ms.,Mazie442,,O'Connell601,,,S,white,nonhispanic,F,Boston  Massachusetts  US,374 Jaskolski Mall,Burlington,Massachusetts,Middlesex County,25017,01730,42.500605016932155,-71.1605629370405,765132.50,536949.66,55383
ce5912de-d7a2-663f-400c-9c31d1821c1b,2002-11-02,,999-36-9889,S99990552,X41910457X,Ms.,Leonila462,Ashlyn643,Schamberger479,,,,white,nonhispanic,F,Boston  Massachusetts  US,1003 Beahan Track Apt 8,Boston,Massachusetts,Suffolk County,25025,02120,42.27423378762125,-71.13898160236165,8421.29,632170.67,19485
9504c280-41a0-adf6-4927-b029607f76d3,1998-05-17,,999-59-7721,S99945150,X17052308X,Mr.,Elijah719,Mohamed943,Roob72,,,M,white,nonhispanic,M,Peabody  Massachusetts  US,853 Friesen Lane,Middleborough,Massachusetts,Plymouth County,,00000,41.8534679022678,-70.90940398075202,62053.75,2326.64,90419
719dc0b2-4367-48bc-a823-2abfdd1e2561,2002-05-18,,999-94-9982,S99978500,X49582019X,Mr.,Cyrus914,Jamie386,Blick895,,,,white,nonhispanic,M,Brockton  Massachusetts  US,149 Bergstrom Common Apt 94,New Bedford,Massachusetts,Bristol County,25005,02747,41.68905934206248,-70.87564995752079,5676.33,72341.22,11539
83426bbb-9d09-b51e-76f6-3e4924e445bd,2003-03-15,,999-58-1377,S99994309,X14592904X,Mr.,Tyrone215,Leopoldo762,Walter473,,,,white,nonhispanic,M,Winchester  Massachusetts  US,263 Lang Trace Unit 19,Boston,Massachusetts,Suffolk County,25025,02199,42.41117608715957,-71.07122483464418,77665.08,594469.48,32181
98693edf-ff68-7dff-24f3-d53c7dcdaa9b,1999-01-09,,999-47-3877,S99918042,X39996942X,Mr.,Anthony633,Abe604,Mosciski958,,,,asian,nonhispanic,M,Dracut  Massachusetts  US,792 Reilly Extension,Medford,Massachusetts,Middlesex County,25017,02155,42.407265623590845,-71.13755988322391,63261.92,4111.05,97818
e684c726-4f00-14bc-a343-69a3fa7dd33f,2012-05-13,,999-94-7544,,,,Nancee600,Sibyl335,Bins636,,,,black,nonhispanic,F,Tewksbury  Massachusetts  US,409 Kilback Ferry,Dartmouth,Massachusetts,Bristol County,,00000,41.59622237258989,-70.98704514519339,2708.68,73390.99,11353
2e312680-1ef2-926e-3478-03f08d6016a1,1965-03-13,,999-52-1223,S99940969,X4992130X,Mr.,Andreas188,Cortez851,Maggio310,,,S,white,nonhispanic,M,Randolph  Massachusetts  US,886 Gerlach Highlands Unit 74,Acton,Massachusetts,Middlesex County,,00000,42.515060100991086,-71.42878426947703,163291.84,84498.67,95647
32dfb26a-ad6d-2b44-c890-c831393ff564,1957-07-29,2021-08-23,999-60-3683,S99961231,X43047301X,Ms.,Ardell826,Alesia841,Bode78,,,S,white,nonhispanic,F,Everett  Massachusetts  US,593 DuBuque Branch Suite 82,South Yarmouth,Massachusetts,Barnstable County,25001,02664,41.72427578241461,-70.18052196827718,232665.59,530451.30,30592
4fddb8ea-0e30-04e6-fd1f-0668b5fdf2a3,1966-05-24,,999-50-2964,S99949167,X8845864X,Mrs.,Jenee387,Venessa867,Kozey370,,Wisoky380,W,white,nonhispanic,F,Methuen  Massachusetts  US,685 Kutch Vista Unit 7,Framingham,Massachusetts,Middlesex County,25017,01701,42.305330407282845,-71.48723982775326,476096.59,354980.53,51114
2864dc96-7f2f-2785-2edf-69ab071db8a7,1955-12-06,,999-33-1538,S99965673,X76514664X,Mrs.,Kirsten270,Eneida722,Smith67,,Daugherty69,M,white,nonhispanic,F,Norton  Massachusetts  US,910 Simonis Camp Apt 44,Duxbury,Massachusetts,Plymouth County,25023,02332,42.0701422515481,-70.73395729003352,967159.01,369035.92,48070
70b34d42-ca97-7d7f-d71f-aedc25fcbf7a,1999-12-04,,999-27-2484,S99989500,X3634759X,Ms.,Nikia872,Renita685,DuBuque211,,,,white,nonhispanic,F,Westport  Massachusetts  US,561 White Underpass,Springfield,Massachusetts,Hampden County,25013,01107,42.13949126749746,-72.52598415729285,113797.76,818692.23,87352
9be1906d-d3ac-85c1-3f05-a0098831d1d1,1957-07-29,,999-51-6052,S99968731,X83240603X,Mrs.,Reagan466,Evangelina20,D'Amore443,,Ernser583,M,white,nonhispanic,F,Dracut  Massachusetts  US,346 McLaughlin Hollow,South Yarmouth,Massachusetts,Barnstable County,25001,02664,41.70674263868355,-70.23078288955001,309109.37,875424.75,30592
7711fc93-9e88-e609-890c-d25338c91338,1949-01-16,,999-74-8480,S99993893,X26158898X,Mrs.,Enedina292,,Bins636,,McLaughlin530,W,white,nonhispanic,F,Chicopee  Massachusetts  US,964 Kshlerin Key Unit 22,Peabody,Massachusetts,Essex County,25009,01940,42.50579643459477,-71.02949281991194,530054.90,700658.44,42327
a7f6b6a5-a708-6f33-2c7f-5da1b7e32acd,1994-04-21,,999-63-3249,S99995314,X86634436X,Mr.,Abel832,Gerardo48,King743,,,M,black,hispanic,M,Quincy  Massachusetts  US,472 Grant Extension,Palmer,Massachusetts,Hampden County,25013,01079,42.20737798053766,-72.26229661069154,78644.91,29370.17,28029
ae066723-ce1f-df83-4950-b991f5c72392,1977-09-28,,999-99-3381,S99938136,X87934754X,Mrs.,Dan465,,Kuvalis369,,Roberts511,M,black,nonhispanic,F,Northborough  Massachusetts  US,950 Crona Pathway,Quincy,Massachusetts,Norfolk County,25021,02170,42.25643697831614,-70.97726851919639,15716.24,378162.93,9841
bd67cd1d-c565-af75-1b40-194f9d7197cd,2004-06-12,,999-54-7432,S99964237,X311042X,Ms.,Patrica776,Caridad510,MacGyver246,,,,white,nonhispanic,F,Boston  Massachusetts  US,662 Effertz Forge Suite 85,Lowell,Massachusetts,Middlesex County,25017,01852,42.609062205998605,-71.32522078997964,91924.13,197011.66,27048
4ed3ad2b-3f3d-7793-f8cf-c70214d2892e,2004-07-28,,999-32-9003,S99930672,X40114349X,Mr.,Roosevelt595,,Braun514,,,,asian,nonhispanic,M,Westwood  Massachusetts  US,141 Schowalter Mission,Methuen,Massachusetts,Essex County,25009,01844,42.76162917697403,-71.18569953668539,4991.91,56236.60,7844
893df924-569e-12ec-1258-eff15955c2c4,1959-02-24,1997-11-16,999-50-4939,S99914138,X72862526X,Ms.,Albina13,Mariel814,Bosco882,,,S,white,hispanic,F,Weston  Massachusetts  US,972 Reichel Park Apt 96,Gloucester,Massachusetts,Essex County,25009,01930,42.6736002276009,-70.72224374263561,187525.58,757354.15,97415
bfc62ef2-4283-08a4-4e6e-1843d983a14a,1991-06-11,,999-74-8135,S99933404,X17187948X,Mr.,Mariano761,Logan497,Williamson769,,,M,white,nonhispanic,M,Attleboro  Massachusetts  US,440 Gerhold Loaf Apt 13,Saugus,Massachusetts,Essex County,25009,01906,42.51548992055265,-70.99647065581418,71530.74,7371.41,57965
2a2237e8-15f8-b9a9-f1b6-75a71f2bc978,1972-12-23,,999-28-1958,S99987876,X41950821X,Mr.,Monte325,Norberto865,Wiza601,,,M,white,nonhispanic,M,Braintree  Massachusetts  US,1063 Jerde Viaduct Unit 23,East Bridgewater,Massachusetts,Plymouth County,,00000,42.07602972388538,-70.98839065367126,161105.02,16417.61,125224
9963e0e6-20a4-4104-8d75-4704e88dd4c8,1974-12-07,,999-65-2211,S99993443,X39506175X,Mr.,Mel236,Edward499,Baumbach677,,,M,white,nonhispanic,M,Ocean Grove  Massachusetts  US,136 Balistreri Crossroad Unit 34,Sharon,Massachusetts,Norfolk County,25021,02067,42.06867476075177,-71.14735341302105,232393.01,62286.01,55215
7fceb59f-bb57-2ad2-d0a4-1eefcb482af8,1959-02-24,2004-06-30,999-60-3677,S99968829,X38728633X,Mrs.,Liberty95,Gema698,Emard19,,Bahringer146,D,white,hispanic,F,Watertown  Massachusetts  US,604 Herzog Forge Suite 92,Gloucester,Massachusetts,Essex County,25009,01930,42.63835017526008,-70.64198665685784,924158.48,202967.06,97415
28de3e29-eeb3-3604-5fd0-4a6b6e1b3487,1978-01-02,,999-25-1737,S99949041,X79135546X,Mrs.,Adelia946,Robbyn526,Carroll471,,Emard19,M,white,nonhispanic,F,Leominster  Massachusetts  US,968 Runte Gardens,Boston,Massachusetts,Suffolk County,25025,02131,42.31682315229901,-71.03589276299837,547185.11,784112.44,84995
96e9ae6d-45ed-9562-2031-67330266d5ee,1984-03-09,,999-98-5596,S99956286,X88181751X,Mr.,Brice635,Johnathon489,Leffler128,,,M,white,hispanic,M,Quincy  Massachusetts  US,117 Jast Burg Suite 13,Weymouth,Massachusetts,Norfolk County,25021,02190,42.274071511504054,-70.98954142538263,105254.36,0.00,90362
8da8e69e-287f-be86-1ae8-608bfee44fbd,1980-07-03,,999-39-8818,S99999114,X48780094X,Mr.,Ryan260,,Davis923,,,M,white,nonhispanic,M,Gardner  Massachusetts  US,547 Paucek Frontage road,Hull,Massachusetts,Plymouth County,25023,02045,42.3441624994956,-70.90186208333745,111145.76,67048.03,151717
06547769-32f0-9304-c7fc-1fabdd6481b2,1979-11-11,,999-63-1508,S99929609,X78841714X,Mrs.,Leonore418,,Okuneva707,,Walker122,D,white,nonhispanic,F,Palermo  Sicily  IT,855 Nitzsche Corner Apt 54,Yarmouth,Massachusetts,Barnstable County,,00000,41.68830203445406,-70.18059786538261,317440.96,614072.32,38420
9de41232-9923-7c98-368d-71d1b558741e,2017-02-04,,999-95-8178,,,,Pricilla716,Nelida367,Berge125,,,,white,nonhispanic,F,Foxborough  Massachusetts  US,789 Spinka Boulevard,Brookline,Massachusetts,Norfolk County,25021,02445,42.35005611518993,-71.17303244508,18842.52,348.79,750997
657606ad-b2b6-61dc-4fe9-d22c6d6e3c2e,1959-02-24,,999-29-4111,S99982479,X16718489X,Mrs.,Priscila9,Hettie215,Jakubowski832,,Morissette863,M,white,hispanic,F,Weymouth  Massachusetts  US,1014 Schmeler Path,Gloucester,Massachusetts,Essex County,25009,01930,42.64506774289265,-70.6630251342551,696144.36,378626.01,97415
69364d3b-7c3f-45b4-02bf-e8e97577f8fd,1965-01-27,,999-38-5628,S99947741,X27416701X,Mr.,Johnson679,Emil691,Zemlak964,,,D,white,nonhispanic,M,Norton Center  Massachusetts  US,386 Lehner Ville Suite 76,New Seabury,Massachusetts,Barnstable County,,00000,41.53856662514857,-70.4636881017827,41258.55,210530.77,117451
eaa00186-9a53-8bff-3620-f62fb79b237d,1976-11-09,,999-17-7781,S99935656,X459856X,Mrs.,Rossana121,Sanora914,Bashirian201,,Ankunding277,M,white,nonhispanic,F,New Bedford  Massachusetts  US,684 Shields Promenade,West Boylston,Massachusetts,Worcester County,,00000,42.37966021958933,-71.81963906265655,249444.44,799051.73,134201
9f3c37a7-9932-231c-866c-9ed7230c34aa,1977-11-30,,999-25-6935,S99927001,X76148973X,Mr.,Julian715,Moises22,Mayer370,,,M,white,hispanic,M,Boston  Massachusetts  US,548 Haag Fork,Lynn,Massachusetts,Essex County,25009,01902,42.44508056176094,-70.92367991540867,72824.42,14633.74,92513
9629c759-ee45-4b38-a9b9-416f94d339ca,1984-06-16,,999-48-3284,S99936355,X9226300X,Mrs.,Laraine204,Gay359,Lowe577,,O'Connell601,M,white,nonhispanic,F,Lynn  Massachusetts  US,857 Anderson Skyway Apt 43,Upton,Massachusetts,Worcester County,25027,01568,42.182928871452,-71.56345624534947,877020.75,565371.02,69348
88a93b32-30a0-0a90-e981-d49faff9d681,2018-04-20,,999-87-4464,,,,Beth967,,Bosco882,,,,white,nonhispanic,F,Maynard  Massachusetts  US,525 Adams Wynd Suite 51,Randolph,Massachusetts,Norfolk County,25021,02368,42.17422416090304,-71.06993309713583,28721.56,4452.29,323533
8fdd74c3-782b-63f5-f339-73c4f7d60bde,2002-12-30,,999-15-3823,S99912736,X58632705X,Ms.,Modesta635,Ilse197,Kulas532,,,,white,nonhispanic,F,Marshfield  Massachusetts  US,378 Strosin Pathway Suite 23,Billerica,Massachusetts,Middlesex County,,00000,42.55822255258976,-71.28430504863653,104441.15,108559.31,133885
298b1fe6-aadd-2542-bc7d-593592fa3047,1979-05-04,,999-71-6541,S99928036,X42305815X,Mrs.,Oretha285,Sierra982,McKenzie376,,Kuhn96,M,white,nonhispanic,F,Worcester  Massachusetts  US,847 Flatley Corner,Weweantic,Massachusetts,Plymouth County,,00000,41.77302599376906,-70.72462403680584,95743.10,976984.13,24632
82bea4c7-a076-fc72-a649-8d97be377962,2019-10-04,,999-21-9962,,,,Neville893,Stephan15,O'Connell601,,,,white,nonhispanic,M,Medfield  Massachusetts  US,276 Simonis Dale,Fall River,Massachusetts,Bristol County,25005,02724,41.62611899562237,-71.14016894954572,8570.40,7553.42,29322
b882f934-4aeb-6bd3-3981-e5a4c603940f,1983-09-07,,999-64-8804,S99977884,X28008974X,Mr.,Jc393,,Strosin214,,,D,white,nonhispanic,M,Gardner  Massachusetts  US,583 Wiza Grove Suite 85,West Springfield,Massachusetts,Hampden County,25013,01089,42.08650082050585,-72.65781286064075,390688.75,281600.63,46561
7759defb-8b50-4a08-34cb-05851aaf0d29,1975-10-08,,999-66-8724,S99940176,X65183014X,Mrs.,Tressa150,Collette420,Kunze215,,Marks830,M,white,nonhispanic,F,Rowley  Massachusetts  US,975 Klein Branch Apt 98,Falmouth,Massachusetts,Barnstable County,25001,02540,41.53421616094121,-70.6162712861906,239595.16,87381.57,61940
304a5507-4a70-7882-ccfd-f4a728b84947,2020-11-23,,999-41-3169,,,,Julio255,Jamie386,Stiedemann542,,,,white,nonhispanic,M,Boston  Massachusetts  US,305 Zulauf Lock,North Attleborough,Massachusetts,Bristol County,,00000,41.98260568210574,-71.32029507523845,15825.85,28311.18,88640
ca325088-2abd-08b1-0cc7-4503feba3fc4,1975-04-26,,999-38-5663,S99910131,X54258338X,Mrs.,Lael572,,Jacobson885,,Hansen121,M,white,nonhispanic,F,Malden  Massachusetts  US,363 Ullrich Estate,Lynn,Massachusetts,Essex County,25009,01905,42.506565192119766,-70.93417491421035,21605.56,405523.55,4558
79627ffc-e518-0036-3d87-95d4c6a54ad4,2007-03-20,,999-73-6427,S99914253,,Ms.,Adriane398,Tiny880,Cummings51,,,,white,nonhispanic,F,Cambridge  Massachusetts  US,899 Hagenes Green Unit 30,Holyoke,Massachusetts,Hampden County,25013,01040,42.22424609468552,-72.68961226188237,55418.82,151148.26,76308
097f219f-08c8-4e61-7086-a5b68187b210,2021-03-02,,999-62-1206,,,,Royce974,Otha286,Maggio310,,,,white,hispanic,M,Grafton  Massachusetts  US,585 Schmidt Hollow,Worcester,Massachusetts,Worcester County,25027,01602,42.20071121762308,-71.83022647176551,15739.36,5359.30,54315
2efdb25e-2e42-c012-248b-74d346de4e47,1965-09-18,,999-13-6752,S99996866,X27279509X,Mrs.,Magaly973,Patricia625,Huel628,,Schamberger479,M,white,nonhispanic,F,Somerville  Massachusetts  US,140 Kihn Rue Apt 10,Ipswich,Massachusetts,Essex County,25009,01938,42.69815344008168,-70.84381700202717,832032.44,605605.30,65104
94800638-32c3-e264-42f8-6324a036cc21,1957-04-15,,999-89-2191,S99925746,X57597883X,Mrs.,Sarita454,Joslyn677,Heller342,,Lemke654,M,white,hispanic,F,Quincy  Massachusetts  US,1084 Walsh Path Unit 12,Springfield,Massachusetts,Hampden County,25013,01128,42.19900453947403,-72.49715201543084,828557.35,386897.04,49402
fc8d8dcd-ae02-704b-6177-d19aee2029dc,1951-08-05,,999-33-9871,S99986782,X39973709X,Ms.,Magali989,Heidi513,Kuvalis369,,,S,asian,nonhispanic,F,Brockton  Massachusetts  US,534 Pfannerstill Crossing Suite 29,Wakefield,Massachusetts,Middlesex County,25017,01880,42.466821149996406,-71.08298816076932,802228.12,128234.60,111941
e9801446-7d5f-0ea4-65bc-c5325086f06d,1965-12-14,2023-03-16,999-39-1959,S99922694,X25574828X,Mr.,Elisha578,Ricky354,Buckridge80,,,M,white,nonhispanic,M,Hopkinton  Massachusetts  US,785 Gislason Harbor Suite 78,Springfield,Massachusetts,Hampden County,25013,01128,42.15786098195521,-72.59439644031337,15339.35,249243.08,12587
ef7df4c4-eb2e-0068-fbbd-0327b678982c,2018-06-21,,999-65-4850,,,,Marceline716,Marquerite715,Lindgren255,,,,white,nonhispanic,F,Tewksbury  Massachusetts  US,332 Gerhold Spur,Springfield,Massachusetts,Hampden County,25013,01151,42.137276847925584,-72.64802108354185,3862.67,26546.23,11601
938deb1e-1386-5cc9-fc5d-779d742546d5,1985-03-27,,999-34-9581,S99947017,X81888332X,Mrs.,Darnell564,Irmgard696,Terry864,,Little434,M,other,nonhispanic,F,Watertown  Massachusetts  US,871 Renner Crossroad Unit 74,Chicopee,Massachusetts,Hampden County,25013,01022,42.23485449594765,-72.5028392392815,141528.89,487747.44,30065
831ccdc8-2a34-2af5-0083-c46b10f98edd,1956-08-11,,999-18-7606,S99950255,X77557972X,Ms.,Toby274,Elin732,Bode78,,,S,white,nonhispanic,F,Fitchburg  Massachusetts  US,394 Bogisich Corner Unit 22,Marshfield,Massachusetts,Plymouth County,25023,02050,42.07114865677531,-70.72032892088814,388880.45,662162.21,788363
b3a4d9fb-f288-2c40-1e58-32206d39ff4a,1965-12-14,,999-91-6870,S99930838,X66431404X,Mr.,Randolph418,Shaun461,VonRueden376,,,M,white,nonhispanic,M,Worcester  Massachusetts  US,762 Bergstrom Knoll,Springfield,Massachusetts,Hampden County,25013,01013,42.10803883709852,-72.49127994185216,10533.48,222926.73,12587
6c0a0923-fae5-ae9f-1471-866191d8dfde,2021-02-25,,999-35-4895,,,,Erick204,Xavier983,Hand679,,,,white,nonhispanic,M,Everett  Massachusetts  US,110 Friesen Union,Springfield,Massachusetts,Hampden County,25013,01128,42.060649535043595,-72.59732854940123,1050.00,8396.33,17717
f86d1ae2-0999-1520-6a2e-b3a11131adfc,1974-12-09,,999-15-3620,S99988125,X84549763X,Mrs.,Leonila462,Etsuko685,Nikolaus26,,Bartell116,D,white,nonhispanic,F,Lynnfield  Massachusetts  US,976 Harvey Way Apt 50,Stoughton,Massachusetts,Norfolk County,,00000,42.12093780658972,-71.12466705038602,12870.35,816062.84,21261
9191bb08-af22-ec71-f4f4-424d6b3210a9,1962-04-23,,999-81-3990,S99956973,X15230208X,Mr.,Edwardo860,Granville802,Wisozk929,,,S,white,nonhispanic,M,Milton  Massachusetts  US,769 Gorczany Green Suite 75,Natick,Massachusetts,Middlesex County,,00000,42.28546067444159,-71.29945315646003,17688.54,825398.60,22754
b51ec459-065c-fffd-5981-0ab06a812fdc,2004-10-22,,999-46-8313,S99911834,X85074278X,Ms.,Azzie965,Joann92,Marquardt819,,,,black,nonhispanic,F,Attleboro  Massachusetts  US,656 Schuppe Heights Unit 0,Boston,Massachusetts,Suffolk County,25025,02126,42.2544549205406,-71.0847608886907,5411.32,150101.89,12142
25345047-46cc-2213-72da-5c5bca17d35e,1960-05-01,,999-41-1121,S99919256,X75533825X,Mr.,Ian270,Carmelo33,Bartoletti50,,,M,asian,nonhispanic,M,Bangalore  Karnataka  IN,851 Hand Neck Suite 21,Chelmsford,Massachusetts,Middlesex County,,00000,42.61067217513422,-71.36329197002331,316276.87,4399.93,66876
e57f76ce-5561-94a4-8210-3127feb14131,1966-09-25,2019-08-14,999-37-5219,S99937915,X82326325X,Mr.,Rolf983,Scotty190,Weber641,,,S,white,nonhispanic,M,Lawrence  Massachusetts  US,409 Farrell Wynd,Otis,Massachusetts,Berkshire County,,00000,42.23844313341628,-73.05927758575098,119624.97,31911.19,69833
4569b014-3cd7-e52f-2b6e-3c7ee3e2f044,2010-12-24,,999-22-2556,,,,Roy364,,Leffler128,,,,white,nonhispanic,F,Wareham Center  Massachusetts  US,325 Hodkiewicz Brook Unit 5,Cambridge,Massachusetts,Middlesex County,25017,02138,42.33903340226627,-71.09292723412351,54869.47,10448.54,812849
1e7529c3-8731-60d1-e5eb-3cd4914953e2,1962-12-29,2021-10-09,999-64-3692,S99971513,X22127379X,Mrs.,Yoshie761,Dian810,Bashirian201,,Stamm704,D,white,nonhispanic,F,Boston  Massachusetts  US,858 Hickle Wynd Suite 45,Westfield,Massachusetts,Hampden County,25013,01086,42.09016635930759,-72.80246435625777,705908.46,299731.18,50923
6db0ba69-0ca2-61d1-f378-59202ff26a53,1941-09-19,2020-06-11,999-90-5718,S99970074,X76866088X,Ms.,Glenn0,Madalyn472,Kreiger457,,,S,white,hispanic,F,Greenfield  Massachusetts  US,954 Schinner Mall,Lynn,Massachusetts,Essex County,25009,01906,42.56752408457607,-71.0120698550021,606489.70,266778.13,85632
dd98c14f-f07d-04de-6a36-5660d36dbb28,1984-04-26,,999-58-3869,S99993807,X36419607X,Mr.,Jonathan639,Harrison106,Turner526,,,D,white,nonhispanic,M,Cambridge  Massachusetts  US,1052 Hammes Highlands Apt 73,Brockton,Massachusetts,Plymouth County,25023,02351,42.05093575840905,-70.96871674292909,14086.94,872163.48,23293
2c04722e-7fc3-669b-1103-824664a20292,1966-09-25,,999-37-8712,S99924606,X2682905X,Mr.,Raul814,,Dickens475,,,M,white,nonhispanic,M,Templeton  Massachusetts  US,118 Friesen Road,Otis,Massachusetts,Berkshire County,,00000,42.24009579395356,-73.11315032137927,151794.58,78662.32,69833
560f8423-3b08-88b3-f3ac-991a3a8bf540,2015-05-08,,999-38-3745,,,,Tobie99,,Sawayn19,,,,white,nonhispanic,F,Somerville  Massachusetts  US,349 Von Bridge,Saugus,Massachusetts,Essex County,25009,01906,42.485718334345314,-71.02663246438271,36068.63,958.72,198881
7b44f09a-e23b-1222-e94e-b163688c5f00,2015-04-11,,999-98-6049,,,,Manual570,Clayton230,Bradtke547,,,,white,nonhispanic,M,Foxborough  Massachusetts  US,821 Hegmann Highlands,Chicopee,Massachusetts,Hampden County,25013,01022,42.19223978396602,-72.49530919012625,29740.40,493.84,139283
5030b165-2f10-c7a1-8192-4e6d27d6bb3b,1962-12-29,,999-12-1038,S99910588,X50083110X,Mrs.,Loyce848,Flora200,Braun514,,Monahan736,M,white,nonhispanic,F,Lowell  Massachusetts  US,1043 Mayert Road,Westfield,Massachusetts,Hampden County,25013,01085,42.15307362407703,-72.73830033676079,391538.50,0.00,50923
d90082b7-9e37-d2df-51dd-266c4f928598,2021-05-14,,999-86-6884,,,,Troy560,Fletcher87,Shanahan202,,,,asian,nonhispanic,M,Norton Center  Massachusetts  US,505 Gusikowski View,Waltham,Massachusetts,Middlesex County,25017,02453,42.42405459440705,-71.25794171849459,995.86,15895.02,16376
3ee3fbb5-3d8a-682a-1a8a-bc118a410ba5,1987-07-19,,999-29-3807,S99976289,X38675717X,Mr.,Buddy254,Frederick289,Wehner319,,,S,white,nonhispanic,M,Westfield  Massachusetts  US,583 Zieme Union Suite 55,Wellesley,Massachusetts,Norfolk County,25021,02481,42.30164099712985,-71.27265042090713,95046.87,20383.04,523748
3ad3cc12-e920-9963-6e78-3a2d7da63a52,1941-09-19,,999-39-2825,S99978599,X77765213X,Ms.,Leighann368,Hilde556,Metz686,,,S,white,hispanic,F,Everett  Massachusetts  US,460 Sawayn Drive,Lynn,Massachusetts,Essex County,25009,01902,42.44639195468495,-70.92503858685804,791172.58,844904.60,85632
